model,model_label,params,training,example_index,hop,question,load_status,context_available,failure_mode,gold_any_in_context,gold_all_in_context,evidence_support_ratio,answer_set_error,em,f1,precision,recall,missing_count,extra_count,gold_answer_count,pred_answer_count
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,888,2,when were the films written by [Pieter Jan Brugge] released,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,889,2,which films share the same actor of [The Narrow Margin],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,4,3,4,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,890,2,the director of [The We and the I] also directed which movies,valid_json,True,hallucination / grounding failure,True,True,0.8571428571428571,exact miss,0.0,0.0,0.0,0.0,9,1,9,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,891,2,who starred together with [Barbara Feldon],valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,exact miss,0.0,0.0,0.0,0.0,2,2,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,892,2,which movies have the same actor of [Alexander the Great],valid_json,True,hallucination / grounding failure,True,True,0.8571428571428571,exact miss,0.0,0.0,0.0,0.0,22,1,22,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,893,2,what were the release dates of [Chester Erskine] written films,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,894,2,who acted in the films written by [Christos Tsiolkas],valid_json,True,"correct answer, unsupported evidence",True,True,0.3333333333333333,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,895,2,the movies starred by [Rosel Zech] were in which genres,valid_json,True,hallucination / grounding failure,True,True,0.3333333333333333,exact miss,0.0,0.0,0.0,0.0,1,1,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,896,2,the actor of [Erased] also starred in which films,valid_json,True,partial overlap: incomplete answer set + extra answers,True,True,1.0,partial: missing + extra,0.0,0.3636363636363636,0.5454545454545454,0.2727272727272727,16,5,22,35
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,897,2,which movies have the same actor of [St. Ives],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,26,1,26,12
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,898,2,which screenwriters co-wrote movies with [Tess Slesinger],valid_json,True,partial overlap: incomplete answer set + extra answers,True,True,1.0,partial: missing + extra,0.0,0.75,0.75,0.75,1,1,4,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,899,2,which person directed the movies written by [Chris Van Allsburg],valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,1,0,2,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,900,2,who starred in the films written by [Dan Scanlon],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,901,2,what are the movies that have the same actor of [Diary of a Nymphomaniac],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,3,34,3,34
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,902,2,which person directed the movies written by [Howard Korder],valid_json,True,hallucination / grounding failure,True,True,0.8,partial: missing + extra,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,903,2,what were the release dates of [Özhan Eren] directed movies,valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,904,2,what genres do the films starred by [Jerzy Stuhr] fall under,valid_json,True,"correct answer, unsupported evidence",True,True,0.25,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,905,2,who starred in the movies written by [Doug Simon],valid_json,True,hallucination / grounding failure,True,True,0.0,partial: missing + extra,0.0,0.7999999999999999,0.8571428571428571,0.75,2,1,8,7
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,906,2,the films acted by [Judy Greer] were in which genres,valid_json,True,hallucination / grounding failure,True,False,0.8,partial: overgeneration,0.0,0.25,0.14285714285714285,1.0,0,12,2,65
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,907,2,what types are the movies starred by [Zsa Zsa Gabor],valid_json,True,"correct answer, unsupported evidence",True,True,0.3333333333333333,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,908,2,which person directed the movies starred by [Megs Jenkins],valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,909,2,who starred in the movies directed by [Nicolas Roeg],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.4444444444444445,0.9090909090909091,0.29411764705882354,24,1,34,11
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,910,2,what were the release years of the movies directed by [Frank L. Anderson],valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,911,2,the films acted by [Soledad Villamil] were directed by who,valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,912,2,the screenwriter of [A Christmas Story] also wrote which films,valid_json,True,retrieval miss,False,False,0.6666666666666666,exact miss,0.0,0.0,0.0,0.0,6,1,6,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,913,2,who co-starred with [Hugh Jackman],valid_json,True,hallucination / grounding failure,True,False,0.8571428571428571,exact miss,0.0,0.0,0.0,0.0,33,1,33,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,914,2,who are the writers of the movies acted by [Lisa Guerrero],valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,915,2,which movies share the same director of [Hands of the Ripper],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,4,2,4,18
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,916,2,what are the primary languages in the films written by [Agnieszka Holland],valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.5,0.3333333333333333,1.0,0,2,1,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,917,2,what genres are the movies acted by [Claire Danes] in,valid_json,True,hallucination / grounding failure,True,False,0.125,partial: overgeneration,0.0,0.5454545454545454,0.375,1.0,0,5,3,8
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,918,2,who wrote the movies acted by [Daryl Wein],valid_json,True,hallucination / grounding failure,True,True,0.75,partial: overgeneration,0.0,0.5,0.3333333333333333,1.0,0,2,1,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,919,2,what are the primary languages in the movies acted by [Michèle Garcia],valid_json,True,"correct answer, unsupported evidence",True,True,0.3333333333333333,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,920,2,what were the release dates of [Joe D'Amato] directed films,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,921,2,what were the release dates of [Chris Radant] written films,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,922,2,when did the films written by [Albert Dupontel] release,valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,923,2,what are the genres of the films starred by [Paprika Steen],valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.25,0.14285714285714285,1.0,0,6,1,7
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,924,2,what types are the films directed by [Saul Metzstein],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,925,2,when did the movies acted by [Mojtaba Mirtahmasb] release,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,926,2,"the actor in [Move Over, Darling] also appears in which movies",valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.35714285714285715,0.8333333333333334,0.22727272727272727,51,3,66,25
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,927,2,the actor in [Kiss the Bride] also appears in which movies,valid_json,True,retrieval miss,False,False,0.75,exact miss,0.0,0.0,0.0,0.0,2,33,2,33
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,928,2,which screenwriters co-wrote films with [Frederick Hazlitt Brennan],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,929,2,the films directed by [John Pasquin] were released in which years,valid_json,True,hallucination / grounding failure,True,True,0.75,partial: incomplete answer set,0.0,0.8,1.0,0.6666666666666666,1,0,3,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,930,2,who directed the movies written by [Mauricio Katz],valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,931,2,what types are the movies starred by [James Cagney],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,9,1,9,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,932,2,the actor [Mr. T] is a co-star of who,valid_json,True,"correct answer, unsupported evidence",True,True,0.25,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,933,2,the movies written by [Edward Levy] were released in which years,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,934,2,which films share the screenwriter with [Original Sin],valid_json,True,hallucination / grounding failure,True,False,0.75,exact miss,0.0,0.0,0.0,0.0,11,3,11,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,935,2,the films acted by [Samuli Edelmann] were released in which years,valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,partial: missing + extra,0.0,0.5,0.5,0.5,1,1,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,936,2,the screenwriter of [American Me] also wrote which movies,valid_json,True,hallucination / grounding failure,True,False,0.5,exact miss,0.0,0.0,0.0,0.0,3,2,3,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,937,2,what were the release dates of [Richard Feynman] written movies,valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,938,2,what languages are the films written by [Stefan Ruzowitzky] in,valid_json,True,hallucination / grounding failure,True,True,0.625,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,939,2,who co-starred with [Jim Kelly],valid_json,True,"correct answer, unsupported evidence",True,True,0.25,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,940,2,the films written by [Susan Seidelman] were released in which years,valid_json,True,hallucination / grounding failure,True,True,0.42857142857142855,exact miss,0.0,0.0,0.0,0.0,1,3,1,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,941,2,who wrote movies together with [James Lineberger],valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.8571428571428571,0.75,1.0,0,1,3,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,942,2,the actor [Rhea Perlman] acted together with who,valid_json,True,reasoning / path selection failure,True,True,1.0,exact miss,0.0,0.0,0.0,0.0,7,3,7,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,943,2,what were the release dates of [John H. Lee] written movies,valid_json,True,reasoning / path selection failure,True,True,1.0,exact miss,0.0,0.0,0.0,0.0,1,10,1,10
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,944,2,what are the films that have the same screenwriter of [Paranormal Activity 2],valid_json,True,retrieval miss,False,False,0.6,exact miss,0.0,0.0,0.0,0.0,1,1,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,945,2,the movies directed by [Mort Nathan] starred who,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,946,2,what were the release years the films starred by [Bob Morley],valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,947,2,which person wrote the films acted by [William H. Macy],valid_json,True,hallucination / grounding failure,True,False,0.2,partial: missing + extra,0.0,0.2608695652173913,0.75,0.15789473684210525,16,1,19,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,948,2,which films have the same director of [Forrest Gump],valid_json,True,retrieval miss,False,False,0.6666666666666666,exact miss,0.0,0.0,0.0,0.0,15,1,15,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,949,2,the movies written by [James Ellroy] were released in which years,valid_json,True,hallucination / grounding failure,True,False,0.5,exact miss,0.0,0.0,0.0,0.0,7,4,7,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,950,2,who appeared in the same movie with [Chris Noth],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,951,2,which person wrote the movies starred by [Jimmy Fallon],valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,1,0,2,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,952,2,when were the films written by [Steve Faber] released,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,953,2,the actor in [Just Go with It] also appears in which movies,valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,79,4,79,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,954,2,the movies directed by [Rintaro] were released in which years,valid_json,True,hallucination / grounding failure,True,True,0.3333333333333333,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,1,0,2,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,955,2,when did the films written by [Thomas Lennon] release,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,956,2,the actor [Matt Price] acted together with who,valid_json,True,hallucination / grounding failure,True,True,0.25,exact miss,0.0,0.0,0.0,0.0,3,1,3,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,957,2,the actor in [Twice-Told Tales] also appears in which films,valid_json,True,hallucination / grounding failure,True,True,0.38461538461538464,exact miss,0.0,0.0,0.0,0.0,38,1,38,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,958,2,what are the main languages in [Ethan Hawke] acted films,valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.5454545454545454,0.6,0.5,3,2,6,5
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,959,2,the movies starred by [Sheila Florance] were directed by who,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,960,2,the director of [The Deadly Trackers] also directed which films,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,18,2,18,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,961,2,what languages are the movies acted by [Samir Khader] in,valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,962,2,what were the release dates of [Lav Diaz] written movies,valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,963,2,who co-starred with [Chevy Chase],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.2380952380952381,0.8333333333333334,0.1388888888888889,31,1,36,12
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,964,2,what were the release years the films written by [Elizabeth Taylor],valid_json,True,retrieval miss,False,False,0.6666666666666666,exact miss,0.0,0.0,0.0,0.0,5,2,5,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,965,2,who is listed as screenwriter of [Guillaume Depardieu] starred movies,valid_json,True,"correct answer, unsupported evidence",True,True,0.4,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,966,2,the movies written by [Homer] were in which genres,valid_json,True,hallucination / grounding failure,True,False,0.25,partial: missing + extra,0.0,0.36363636363636365,0.25,0.6666666666666666,1,6,3,8
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,967,2,which person directed the films written by [Armitage Trail],valid_json,True,hallucination / grounding failure,True,True,0.5,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,2,0,4,2
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,968,2,when did the films starred by [Deborah Van Valkenburgh] release,valid_json,True,"correct answer, unsupported evidence",True,True,0.6666666666666666,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,969,2,the movies directed by [William Girdler] were written by who,valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,970,2,who are the directors of the movies acted by [Mary Ure],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,971,2,the screenwriter [John C. Higgins] wrote films together with who,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.8,0.6666666666666666,1.0,0,1,2,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,972,2,what genres do the movies written by [Clare Sera] fall under,valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,973,2,who starred in the movies written by [William Prochnau],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,4
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,974,2,what genres do the movies directed by [Keoni Waxman] fall under,valid_json,True,hallucination / grounding failure,True,False,0.8571428571428571,partial: missing + extra,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,3,3
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,975,2,what genres do the films starred by [Vince Edwards] fall under,valid_json,True,hallucination / grounding failure,True,True,0.5,exact miss,0.0,0.0,0.0,0.0,1,8,1,8
Qwen2.5-0.5B GraphRAG Hybrid,Hybrid 0.5B,0.5B,hybrid,976,2,what are the genres of the movies acted by [John Cleese],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.5,1.0,0.3333333333333333,4,0,6,2
